Latitude,Longitude,Rated_output,Socket_1,P1,Socket_2,P2,Socket_3,P3,Socket_4,P4,Elevation
48.577059,7.812091,320,DC Kupplung Combo,320,DC Kupplung Combo,320,,,,,137
48.561808,7.833837,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,139
48.54272,8.01298,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,161
48.535773,8.064425,150,DC Kupplung Combo,75,DC Kupplung Combo,75,,,,,180
48.535928,8.064283,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,182
48.536321,8.063741,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,180
48.535941,8.064092,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,180
48.52889,8.04498,44,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,221
48.52516,8.073454,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,204
48.537141,8.064955,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,180
48.5364711,8.062956248,93,"AC Steckdose Typ 2, AC Kupplung Typ 2",44,"AC Kupplung Typ 2, DC Kupplung Combo",50,"AC Kupplung Typ 2, DC CHAdeMO",50,,,181
48.508879,8.090743,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,253
48.529321,8.080105,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,194
48.529321,8.080105,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,194
48.531108,8.077334,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,192
48.536038,8.06362,44,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,180
48.535966,8.065898,44,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,184
48.528868,8.077649,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,191
48.529794,8.081688,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,195
48.538486,8.094734,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,319
48.52927,8.07875,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,192
48.529365,8.078766,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,192
48.56191,8.06131,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,183
48.56701,8.06378,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,186
48.53588,8.06631,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,184
48.51842,8.04799,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,194
48.54678,8.01721,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,160
48.53661,8.065037,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,183
48.316954,8.218275,44,"AC Steckdose Typ 2, AC Kupplung Typ 2, AC Schuko",22,,,,,,,280
48.29740204,8.221757901,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,264
48.223121,8.050094,110,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,598
48.223121,8.050094,110,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,598
48.223121,8.050094,110,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,598
48.223121,8.050094,110,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,598
48.223121,8.050137,110,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,598
48.223085,8.050137,110,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,598
48.223085,8.050137,110,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,598
48.257923,8.068232,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,257
48.287833,8.114754,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,240
48.2782062,8.0927808,150,DC Kupplung Combo,75,DC Kupplung Combo,75,,,,,219
48.2784199,8.09268724,93,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,,,,,216
48.278439,8.095819,11,AC Steckdose Typ 2,11,,,,,,,216
48.278967,8.087492,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,218
48.277822,8.085603,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,218
48.2773714,8.0900012,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,221
48.2773714,8.0900012,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,221
48.42689747,8.01259457,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,196
48.400498,8.007498,320,DC Kupplung Combo,160,DC Kupplung Combo,160,,,,,170
48.39941,8.007598,320,DC Kupplung Combo,160,DC Kupplung Combo,160,,,,,172
48.402483,8.016651,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,170
48.405129,8.011442,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,174
48.39711,8.021825,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,173
48.406758,8.014265,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,189
48.427838,8.016157,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,204
48.39477,8.023484,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,172
48.41172,8.00627,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,171
48.474946,8.167614,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,297
48.474777,8.164821,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,278
48.465845,8.161507,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,279
48.47398,8.16564,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,279
48.471901,8.159595,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,269
48.5395615,7.9016905,11,AC Steckdose Typ 2,11,,,,,,,143
48.32168,7.5411,11,AC Kupplung Typ 2,11,,,,,,,159
48.539177,7.897564,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,144
48.34619,8.05737,132,AC Kupplung Typ 2,11,AC Kupplung Typ 2,11,AC Kupplung Typ 2,11,AC Kupplung Typ 2,11,212
48.345333,8.061613,44,"AC Steckdose Typ 2, AC Kupplung Typ 2, AC Schuko",22,,,,,,,215
48.430503,8.208605,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,391
48.464229,7.808366,44,"AC Steckdose Typ 2, AC Kupplung Typ 2, AC Schuko",22,,,,,,,146
48.452714,7.887786,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,151
48.424039,7.899174,44,AC Steckdose Typ 2,22,AC Kupplung Typ 2,22,,,,,149
48.424576,7.907231,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,154
48.286512,8.187556,97,DC Kupplung Combo,75,AC Steckdose Typ 2,22,,,,,244
48.2839614,8.1700566,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,241
48.283785,8.170497,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,241
48.539606,7.97968,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,151
48.563052,7.955847,98,AC Kupplung Typ 2,43,DC Kupplung Combo,50,,,,,143
48.562448,7.958827,98,AC Kupplung Typ 2,43,DC Kupplung Combo,50,,,,,141
48.5628685,7.9591637,150,DC Kupplung Combo,150,DC Kupplung Combo,75,,,,,142
48.563031,7.9559225,150,DC Kupplung Combo,150,DC Kupplung Combo,75,,,,,143
48.4887,8.03695,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,237
48.49053,8.03482,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,229
48.49078832,8.034646987,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,229
48.4907785,8.034653052,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,229
48.4907785,8.034653052,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,229
48.493306,8.021289,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,221
48.32792,8.01151,22,AC Kupplung Typ 2,22,AC Kupplung Typ 2,22,,,,,216
48.334841,8.031822,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,192
48.38339,8.144194,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,319
48.3980597,8.0781987,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,303
48.416427,7.985731,72,DC Kupplung Combo,50,AC Kupplung Typ 2,22,,,,,166
48.404577,8.001135,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,168
48.4049748,7.9981555,11,AC Steckdose Typ 2,11,,,,,,,169
48.404793,7.998495,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,169
48.271153,8.200299,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,260
48.51896,8.117314,66,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,213
48.519462,8.114533,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,213
48.52298,8.09998,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,202
48.43576704,7.988329897,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,171
48.44067057,7.969232725,20,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,158
48.620222,7.890396,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,131
48.628472,8.071143,100,DC Kupplung Combo,75,AC Steckdose Typ 2,22,,,,,147
48.628235,8.07172,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,149
48.624879,8.0841347,44,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,150
48.62759951,8.056921339,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,142
48.629,8.06164,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,145
48.629,8.06164,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,145
48.63433,8.05847,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,139
48.63433,8.05847,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,139
48.63433,8.05847,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,139
48.63714,8.05367,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,139
48.667657,7.935751,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,130
48.6656765,7.9382709,73,"DC Kupplung Combo, DC CHAdeMO",50,AC Steckdose Typ 2,22,,,,,130
48.620222,7.890396,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,131
48.580801,8.0098429,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,146
48.58633,8.01275,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,155
48.59008068,8.117597147,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,220
48.630136,8.109583,11,AC Steckdose Typ 2,11,,,,,,,163
48.639262,8.091482,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,145
48.646333,8.088227,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,140
48.646597,8.087818,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,140
48.6197,8.12292,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Kupplung Typ 2,22,,,217
48.6163011,8.1302635,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,259
48.343101,7.870294,44,"AC Steckdose Typ 2, AC Schuko",22,AC Kupplung Typ 2,22,,,,,182
48.341465,7.880197,44,"AC Steckdose Typ 2, AC Schuko",22,AC Kupplung Typ 2,22,,,,,173
48.337837,7.87121,44,"AC Steckdose Typ 2, AC Schuko",22,AC Kupplung Typ 2,22,,,,,171
48.336137,7.846973,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,159
48.337972,7.864021,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,168
48.341745,7.858004,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,174
48.338016,7.869245,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,169
48.33732291,7.866190045,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,168
48.339843,7.847687,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,166
48.353883,7.807496,93,"DC Kupplung Combo, DC CHAdeMO",50,AC Kupplung Typ 2,43,,,,,156
48.348917,7.819667,150,DC Kupplung Combo,150,DC Kupplung Combo,150,AC Steckdose Typ 2,22,,,156
48.34192,7.84963,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,164
48.340268,7.842407,300,"DC Kupplung Combo, DC CHAdeMO",300,DC Kupplung Combo,300,,,,,163
48.340268,7.842407,300,"DC Kupplung Combo, DC CHAdeMO",300,DC Kupplung Combo,300,,,,,163
48.339309,7.864198,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,166
48.349503,7.823323,72,DC Kupplung Combo,50,AC Steckdose Typ 2,22,,,,,160
48.349503,7.823323,72,DC Kupplung Combo,50,AC Steckdose Typ 2,22,,,,,160
48.40461,7.89368,22,AC Kupplung Typ 2,11,AC Kupplung Typ 2,11,,,,,153
48.373428,7.882214,44,"AC Steckdose Typ 2, AC Schuko",22,AC Kupplung Typ 2,22,,,,,159
48.260132,7.813599,11,"AC Steckdose Typ 2, AC Schuko",11,"AC Steckdose Typ 2, AC Schuko",11,,,,,173
48.25674135,7.813843975,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,174
48.276431,7.780367,93,"DC Kupplung Combo, DC CHAdeMO",50,AC Kupplung Typ 2,43,,,,,162
48.260806,7.804972,150,DC Kupplung Combo,150,DC Kupplung Combo,150,AC Steckdose Typ 2,22,,,167
48.25339,7.80982,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,191
48.27483348,7.78526382,300,"DC Kupplung Combo, DC CHAdeMO",300,DC Kupplung Combo,300,,,,,163
48.27483348,7.78526382,300,"DC Kupplung Combo, DC CHAdeMO",300,DC Kupplung Combo,300,,,,,163
48.31051,7.94036,44,"AC Steckdose Typ 2, AC Schuko",22,AC Kupplung Typ 2,22,,,,,210
48.361761,7.777408,11,AC Kupplung Typ 2,11,,,,,,,154
48.385881,7.758471,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,152
48.280933,7.7769056,30,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,162
48.2926896,7.7415088,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,161
48.276,7.7758,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,163
48.276,7.7758,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,163
48.276,7.7758,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,163
48.276,7.7758,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,163
48.29269,7.7415088,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,161
48.2840356,7.7671643,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,163
48.2840356,7.7671643,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,163
48.309678,7.788862,98,AC Kupplung Typ 2,43,DC Kupplung Combo,50,,,,,163
48.308889,7.791649,98,AC Kupplung Typ 2,43,DC Kupplung Combo,50,,,,,159
48.287004,7.812075,30,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,177
48.308982,7.7915649,150,DC Kupplung Combo,150,DC Kupplung Combo,75,,,,,159
48.309678,7.788862,150,DC Kupplung Combo,150,DC Kupplung Combo,75,,,,,163
48.308819,7.791519,350,DC Kupplung Combo,350,,,,,,,159
48.308819,7.791519,350,DC Kupplung Combo,350,,,,,,,159
48.308819,7.791519,350,DC Kupplung Combo,350,,,,,,,159
48.308819,7.791519,350,DC Kupplung Combo,350,,,,,,,159
48.309517,7.788855,350,DC Kupplung Combo,350,,,,,,,163
48.309517,7.788855,350,DC Kupplung Combo,350,,,,,,,163
48.309517,7.788855,350,DC Kupplung Combo,350,,,,,,,163
48.309517,7.788855,350,DC Kupplung Combo,350,,,,,,,163
48.27673836,7.78650226,600,"DC Kupplung Combo, DC CHAdeMO",150,"DC Kupplung Combo, DC CHAdeMO",150,"DC Kupplung Combo, DC CHAdeMO",150,"DC Kupplung Combo, DC CHAdeMO",150,168
48.40795668,7.774318067,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,151
48.246081,7.778316,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,172
48.25028,7.76599,300,DC Kupplung Combo,300,DC Kupplung Combo,300,,,,,165
48.25028,7.76599,300,DC Kupplung Combo,300,DC Kupplung Combo,300,,,,,165
48.24853867,7.772509287,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,167
48.263135,7.731232,30,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,163
48.268053,7.72542,30,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,165
48.270668,7.718053,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,162
48.270668,7.718053,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,162
48.262799,7.741718,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,163
48.270668,7.718053,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,162
48.262799,7.741718,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,163
48.262799,7.741718,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,163
48.26037,7.723682,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,163
48.26037,7.723682,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,163
48.26037,7.723682,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,163
48.26037,7.723682,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,163
48.26037,7.723682,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,163
48.26037,7.723682,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,163
48.27031,7.718225,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,162
48.27031,7.718225,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,162
48.27031,7.718225,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,162
48.27031,7.718225,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,162
48.27031,7.718225,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,162
48.27031,7.718225,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,162
48.27031,7.718225,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,162
48.27031,7.718225,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,162
48.26018,7.720553,22,AC Steckdose Typ 2,22,,,,,,,163
48.26018,7.720553,22,AC Steckdose Typ 2,22,,,,,,,163
48.26041,7.722844,22,AC Steckdose Typ 2,22,,,,,,,167
48.26041,7.722844,22,AC Steckdose Typ 2,22,,,,,,,167
48.26206,7.738752,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,163
48.262799,7.741718,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,163
48.262799,7.741718,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,163
48.262799,7.741718,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,163
48.270668,7.718053,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,162
48.270668,7.718053,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,162
48.270668,7.718053,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,162
48.270668,7.718053,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,162
48.270668,7.718053,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,162
48.270668,7.718053,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,162
48.270668,7.718053,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,162
48.270668,7.718053,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,162
48.270668,7.718053,22,AC Steckdose Typ 2,22,,,,,,,162
48.270668,7.718053,22,AC Steckdose Typ 2,22,,,,,,,162
48.2593558,7.725854,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,164
48.220149,7.966986,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,419
48.21062838,8.23268312,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,371
48.21062838,8.23268312,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,371
48.2359361,8.2911587,11,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,777
48.214153,8.230824,33,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,361
48.14461,7.62004,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,176
48.834432,10.094287,22,AC Steckdose Typ 2,22,,,,,,,436
48.834466,10.094306,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,436
48.83667,10.083735,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,444
48.874062,10.116879,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,452
48.841746,10.067306,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,446
48.83667,10.083735,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,444
48.8278688,10.1135646,93,"AC Steckdose Typ 2, AC Kupplung Typ 2",50,"AC Kupplung Typ 2, DC Kupplung Combo",50,"AC Kupplung Typ 2, DC CHAdeMO",44,,,443
48.8278688,10.1135646,93,"AC Steckdose Typ 2, AC Kupplung Typ 2",50,"AC Kupplung Typ 2, DC Kupplung Combo",50,"AC Kupplung Typ 2, DC CHAdeMO",44,,,443
48.828664,10.082773,44,AC Kupplung Typ 2,11,AC Kupplung Typ 2,11,AC Kupplung Typ 2,11,AC Kupplung Typ 2,11,446
48.82815234,10.07858813,50,AC Kupplung Typ 2,22,"DC Kupplung Combo, DC CHAdeMO",50,,,,,446
48.81954,10.07707,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,533
48.81954,10.07707,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,533
48.844287,10.096807,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,431
48.844287,10.096807,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,431
48.8336886,10.0949504,93,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,,,,,434
48.825243,10.066705,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,460
48.82536,10.066807,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,460
48.825228,10.066903,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,460
48.825198,10.06736,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,460
48.825187,10.067478,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,460
48.82523,10.066728,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,460
48.825694,10.065097,72,DC Kupplung Combo,50,AC Steckdose Typ 2,22,,,,,456
48.825694,10.065097,72,DC Kupplung Combo,50,AC Steckdose Typ 2,22,,,,,456
48.80531,10.12651,44,AC Kupplung Typ 2,22,AC Kupplung Typ 2,22,,,,,468
48.817494,10.12734,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,461
48.823029,10.202164,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,609
48.860174,10.103014,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,421
48.858361,10.10313,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,426
48.88522,10.04732,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,474
48.870755,10.025447,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,473
48.835941,10.064663,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,443
48.835941,10.064663,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,443
48.85698,10.35657,22,AC Kupplung Typ 2,22,AC Kupplung Typ 2,22,,,,,465
48.85698,10.35657,22,AC Kupplung Typ 2,22,AC Kupplung Typ 2,22,,,,,465
48.85698,10.35657,22,AC Kupplung Typ 2,22,AC Kupplung Typ 2,22,,,,,465
48.85698,10.35657,22,AC Kupplung Typ 2,22,AC Kupplung Typ 2,22,,,,,465
48.85698,10.35657,22,AC Kupplung Typ 2,22,AC Kupplung Typ 2,22,,,,,465
48.85698,10.35657,22,AC Kupplung Typ 2,22,AC Kupplung Typ 2,22,,,,,465
48.85698,10.35657,22,AC Kupplung Typ 2,22,AC Kupplung Typ 2,22,,,,,465
48.859008,10.352578,30,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,466
48.851363,10.357704,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,526
48.858152,10.35663,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,461
48.766119,10.101728,22,AC Kupplung Typ 2,11,AC Kupplung Typ 2,11,,,,,506
48.781255,10.101121,66,AC Kupplung Typ 2,11,AC Kupplung Typ 2,11,AC Kupplung Typ 2,11,AC Kupplung Typ 2,11,497
48.781255,10.101121,66,AC Kupplung Typ 2,11,AC Kupplung Typ 2,11,,,,,497
48.780624,10.101331,66,AC Kupplung Typ 2,11,AC Kupplung Typ 2,11,AC Kupplung Typ 2,11,AC Kupplung Typ 2,11,496
