Latitude,Longitude,Max_power
51.3568757,12.4377567,22.0
51.332494,12.395254,22.0
51.344799,12.379215,22.0
51.328602,12.380944,22.0
51.331783,12.384997,22.0
51.322505,12.393911,22.0
51.334196,12.37963,22.0
51.340846,12.388477,22.0
51.33278,12.38621,22.0
51.316316,12.396729,300.0
51.315336,12.394791,22.0
51.321365,12.389561,22.0
51.316309,12.396702,300.0
51.357459,12.37707,22.0
51.344578,12.370884,22.0
51.351707,12.373175,22.0
51.340508,12.376691,22.0
51.347986,12.373412,22.0
51.351141,12.377135,22.0
51.34548,12.360326,22.0
51.351099,12.377253,22.0
51.35758,12.37368,22.0
51.348785,12.35506,22.0
51.354832,12.374748,22.0
51.346071,12.357301,22.0
51.346201,12.352929,22.0
51.31633,12.396765,300.0
51.316291,12.396736,22.0
51.336691,12.374587,22.0
51.331742,12.36862,11.0
51.331678,12.368279,11.0
51.331598,12.367812,11.0
51.331521,12.367364,11.0
51.332296,12.373996,22.0
51.330377,12.379899,22.0
51.333198,12.366802,22.0
51.329741,12.372631,22.0
51.328843,12.368433,22.0
51.330751,12.363175,22.0
51.324277,12.381745,22.0
51.336699,12.372291,11.0
51.345222,12.384168,50.0
51.3375281999999,12.3742305,11.0
51.337889,12.381761,22.0
51.338701,12.362342,22.0
51.340184,12.382769,22.0
51.337952,12.339783,22.0
51.341697,12.357864,22.0
51.340876,12.371864,22.0
51.341299,12.380434,22.0
51.343893,12.377814,22.0
51.336211,12.373705,22.0
51.338069,12.371162,22.0
51.343758,12.376692,22.0
51.34371,12.376692,22.0
51.344946,12.379212,50.0
51.335869,12.359048,22.0
51.340325,12.367057,22.0
51.334905,12.353825,22.0
51.340269,12.364457,22.0
51.36776,12.39809,150.0
51.377046,12.395435,22.0
51.368274,12.386422,22.0
51.36285,12.38986,22.0
51.3603727,12.3815773,22.0
51.360325994692,12.381977981281,50.0
51.381359,12.387128,300.0
51.381346,12.387063,150.0
51.38137,12.387193,22.0
51.38555,12.3899,300.0
51.33649,12.408175,22.0
51.362974,12.37362,22.0
51.356831,12.362431,22.0
51.362152,12.358758,22.0
51.364753,12.361863,22.0
51.36186,12.35672,22.0
51.359075,12.365393,22.0
51.3624343,12.3623596,50.0
51.361374,12.360871,22.0
51.400675,12.400294,22.0
51.375483,12.378675,22.0
51.369033,12.37032,22.0
51.367241,12.367601,22.0
51.370028,12.360184,22.0
51.366451,12.378127,22.0
51.376802,12.364892,22.0
51.376712,12.364912,22.0
51.380041,12.357359,22.0
51.380809,12.356281,22.0
51.3902876906834,12.3280895949682,50.0
51.393486,12.341583,22.0
51.413354,12.303561,22.0
51.38552,12.26473,150.0
51.36644,12.349901,22.0
51.36819,12.34083,22.0
51.368494,12.345727,22.0
51.365117,12.352499,22.0
51.38119,12.31102,150.0
51.337456,12.333714,22.0
51.333786,12.335857,22.0
51.332435,12.329557,22.0
51.34123,12.32401,22.0
51.341112,12.328149,22.0
51.332564,12.329411,22.0
51.338504507871,12.323210789536,50.0
51.33417,12.33584,150.0
51.3369642,12.335467,50.0
51.3440672431985,12.2987759113311,11.0
51.356724,12.290955,11.0
51.3609241,12.2914478,11.0
51.3476892980434,12.2632956467288,300.0
51.3296528,12.31946128,22.0
51.3273914921098,12.3091496469582,11.0
51.351696,12.300375,22.0
51.347594,12.313222,22.0
51.334824,12.303795,22.0
51.33007,12.30982,22.0
51.33041,12.31555,22.0
51.32584,12.314358,22.0
51.344527,12.313793,150.0
51.326445,12.311886,22.0
51.326446,12.311885,22.0
51.321391,12.27694,22.0
51.316418,12.314221,22.0
51.308308,12.266861,22.0
51.323001,12.287191,22.0
51.314473,12.294172,22.0
51.320144,12.305239,22.0
51.3121,12.28222,22.0
51.324223,12.400413,22.0
51.319443,12.341768,22.0
51.327743,12.345333,22.0
51.32186,12.32637,22.0
51.330208,12.340901,22.0
51.32877,12.344019,22.0
51.323068,12.341842,22.0
51.325526636127,12.335093002318,50.0
51.2982811,12.3202052,22.0
51.251353,12.314708,22.0
51.307535,12.32212,22.0
51.283212,12.311252,22.0
51.275475,12.31004,22.0
51.271129,12.305488,22.0
51.303702,12.323048,60.0
51.324596,12.373396,22.0
51.318672,12.373989,22.0
51.320597,12.374464,22.0
51.317399,12.382999,22.0
51.31807,12.36878,22.0
51.316676,12.378086,22.0
51.323401,12.365464,22.0
51.314251810495,12.3962098360061,50.0
51.301227,12.384566,22.0
51.311695,12.372912,22.0
51.31451,12.373186,22.0
51.305046,12.382487,22.0
51.314325,12.397213,22.0
51.314331,12.397313,22.0
51.314323,12.397404,22.0
51.313704,12.394142,50.0
51.310686,12.384317,22.0
51.306267,12.372096,22.0
51.314364,12.374747,11.0
51.306205,12.395791,22.0
51.314050628764,12.369210721475,50.0
51.313577,12.404612,300.0
51.301081,12.396042,22.0
51.295359,12.386409,22.0
51.2851,12.46746,150.0
51.272536,12.479923,22.0
51.3006,12.43412,22.0
51.30054,12.43412,50.0
51.2909621794334,12.428374372821,21.0
51.321891,12.419055,22.0
51.31901,12.407498,22.0
51.318135,12.422282,22.0
51.319288,12.418726,22.0
51.313965,12.421412,22.0
51.344668,12.409164,22.0
51.341022,12.397031,22.0
51.346154,12.398713,22.0
51.342477,12.408827,22.0
51.341351,12.39577,22.0
51.338494,12.409583,11.0
51.330665,12.413924,22.0
51.333274,12.402511,22.0
51.336264,12.399443,22.0
51.326906,12.408227,22.0
51.3317534389864,12.4154444687128,22.0
51.3373523,12.4047889,50.0
51.331403,12.415501,22.0
51.3510082,12.4258012,22.0
51.33653,12.48252,11.0
51.3497865570255,12.4715034468469,50.0
51.3497882322374,12.4711534185866,22.0
51.35015,12.46451,100.0
51.34535,12.4495,22.0
51.362857,12.465715,22.0
51.349622,12.476943,22.0
51.349549,12.476942,22.0
51.349391,12.476936,22.0
51.365241,12.469575,22.0
51.348513,12.475544,300.0
51.352758,12.460904,22.0
51.357929,12.461084,22.0
51.367789,12.466862,22.0
51.3684079946019,12.4610173702239,11.0
51.351586,12.407062,22.0
51.367215,12.428424,22.0
51.362559,12.430316,22.0
51.365052,12.432848,22.0
51.365047,12.433026,50.0
51.369659,12.466131,20.0
51.369697,12.466501,50.0
51.352848,12.422576,22.0
51.36845,12.45878,50.0
51.356525,12.41673,22.0
51.3655,12.45633,184.0
51.411468,12.437656,11.0
51.411454,12.437604,11.0
51.411499,12.437551,11.0
51.411487,12.437583,11.0
51.411469,12.437539,11.0
51.411446,12.437638,11.0
51.411462,12.437569,11.0
51.411477,12.437615,11.0
51.40142,12.452445,3.0
51.401426,12.452447,3.0
51.402143,12.438028,3.0
51.402145,12.438029,3.0
51.402147,12.438021,3.0
51.409039,12.443586,3.0
51.409041,12.443584,3.0
51.40904,12.443584,3.0
51.40105,12.39828,300.0
51.395998,12.395038,22.0
51.39844,12.399376,22.0
51.400965,12.396605,22.0
51.365968,12.401857,50.0
51.376422,12.401884,22.0
51.356945,12.42705,50.0
51.32182,12.26229,150.0
50.6278166,12.8142096,22.0
50.586075,12.700782,50.0
50.5961816439375,12.7096098661422,300.0
50.612592,12.704278,22.0
50.598717,12.63592,150.0
50.574052,12.612503,22.0
50.594472,12.641701,22.0
50.6022012714077,12.6317581343421,22.0
50.6070139291272,12.6328237521806,22.0
50.6006326523773,12.6350831224906,22.0
50.6045715417212,12.6274015192773,22.0
50.6056180309938,12.6360046520622,22.0
50.6069673847266,12.6293889479163,22.0
50.600769,12.656529,22.0
50.614796,12.682043,22.0
50.514587,12.513113,11.0
50.50655,12.539246,22.0
50.504979591567,12.596608400345,22.0
50.504952296921,12.596629858017,22.0
50.492625,12.60803,22.0
50.495514,12.595724,22.0
50.56484,12.64536,22.0
50.5541048,12.7724054,11.0
50.541567,12.785734,11.0
50.53959,12.779,100.0
50.5191445046834,12.7852018540053,22.0
50.532519,12.77415,22.0
50.5366709382512,12.7870842426498,22.0
50.55695,12.784239,22.0
50.546445,12.792621,22.0
50.536324,12.782557,22.0
50.5230792901606,12.7790843706326,22.0
50.528919,12.845155,22.0
50.5337728181197,12.8765004025957,11.0
50.455784,12.744742,22.0
50.780843,12.888772,11.0
50.732595,12.925945,22.0
50.72071,12.75549,43.0
50.723024,12.783124,22.0
50.707568,12.759318,22.0
50.712837,12.762789,50.0
50.722151,12.784234,50.0
50.7136,12.7679,22.0
50.711635,12.761841,3.0
50.72487,12.7787,300.0
50.728484,12.783813,22.0
50.70637,12.75784,60.0
50.699648,12.766417,175.0
50.712492,12.761482,184.0
50.711652,12.760258,22.0
50.711641,12.760253,22.0
50.706325,12.785224,22.0
50.7271483,12.7350445,22.0
50.7027972050175,12.7149389534204,22.0
50.72666,12.70569,11.0
50.7208,12.6989,22.0
50.723299,12.718752,22.0
50.699997,12.848427,11.0
50.702457,12.851544,22.0
50.7622478510196,12.7374766613248,11.0
50.735835,12.748605,22.0
50.71364,12.75634,11.0
50.747848,13.069798,22.0
50.747817,13.07278,22.0
50.756082,13.073106,22.0
50.754724,13.068593,22.0
50.756832,13.069817,22.0
50.758423,13.053257,22.0
50.713526,12.987662,50.0
50.716821,12.980348,50.0
50.710639,12.974625,50.0
50.713253,12.980636,22.0
50.704525,12.93806,22.0
50.645833,12.970277,22.0
50.64478,12.967971,22.0
50.657948,13.065595,22.0
50.653848,13.04908,11.0
50.6737736447193,13.0189455797458,11.0
50.702934,13.056297,22.0
50.703016,13.056185,11.0
50.674789,13.013633,11.0
50.742315,13.005666,22.0
50.564065,13.010748,11.0
50.564376,13.010727,11.0
50.579947,13.002455,22.0
50.58601,13.014485,22.0
50.579405,12.982081,22.0
50.598816,12.995631,22.0
50.592644,13.012971,22.0
50.598644,13.019199,22.0
50.58437,13.00661,150.0
50.5918500248021,13.011057972908,90.0
50.596923,13.020322,22.0
50.479984,12.973743,22.0
50.605459,12.948165,22.0
50.511681,12.939988,11.0
50.508223,13.098026,22.0
50.556968,13.149529,22.0
50.514076,13.089592,22.0
50.514422,13.10362,22.0
50.436466,12.970431,11.0
50.41929,12.96897,22.0
50.4246584,12.9702055,22.0
50.4194498,12.9634781,22.0
50.55938,12.951579,22.0
50.61152,12.949927,22.0
50.55514,12.94905,11.0
50.619953,13.045588,22.0
50.619041,12.982446,22.0
50.620461,13.044742,22.0
50.598555,13.298494,11.0
50.652707,13.1592,22.0
50.64071,13.23562,11.0
50.65984,13.151741,22.0
50.65234,13.16113,22.0
50.71089,13.17538,22.0
50.6492,13.3677,22.0
50.660119,13.335514,22.0
50.652167,13.352197,22.0
50.764998,13.14947,22.0
51.25595,12.72626,300.0
51.28183504,12.42527444,22.0
51.25459,12.38271,11.0
51.28402,12.369383,22.0
51.282933,12.369722,22.0
51.271537,12.399117,22.0
51.255845,12.425218,22.0
51.2802,12.376998,22.0
51.271125,12.358652,22.0
51.281298,12.428057,22.0
51.260415,12.428942,22.0
51.276539,12.43035,22.0
51.278532,12.372069,22.0
51.283601,12.428849,22.0
51.270543,12.378557,22.0
51.28469,12.423812,22.0
51.287312,12.19462,22.0
51.23369,12.335186,22.0
51.23378,12.334526,50.0
51.3517786,12.508874,11.0
51.346825,12.540421,22.0
51.346964,12.539788,22.0
51.345793,12.544941,22.0
51.354464,12.542412,50.0
51.1682465,12.2470351,22.0
51.166501,12.253637,22.0
51.16466,12.26278,22.0
51.16525,12.264519,22.0
51.15228,12.28605,150.0
51.134396,12.509869,50.0
51.11474,12.48497,11.0
51.118008,12.487344,11.0
51.1225,12.49777,11.0
51.12817,12.49965,11.0
51.1352,12.50387,11.0
51.111864,12.4885789999999,50.0
51.12743,12.506547,22.0
51.11129,12.489412,22.0
51.2039112,12.3850813,11.0
51.198145,12.396048,22.0
51.16385,12.55022,22.0
51.151658,12.411113,22.0
51.055065,12.687426,22.0
51.14352,12.654497,22.0
51.1449012,12.6450532,22.0
51.01585,12.55958,22.0
51.2394498531512,12.6183056130713,11.0
51.201186,12.751424,11.0
51.25647,12.73762,22.0
51.256403,12.737217,50.0
51.25594,12.72533,50.0
51.23388,12.72703,22.0
51.236892,12.728601,22.0
51.2255926068457,12.719067549915,22.0
51.236638,12.705859,22.0
51.25588,12.7263,300.0
51.2333,12.72117,150.0
51.231259,12.706075,22.0
51.261952,12.707893,50.0
51.260674,12.7058,50.0
51.1294455,12.8063783,22.0
51.136394,12.792548,11.0
51.136333,12.792549,22.0
51.27788,12.588751,22.0
51.291254,12.574888,22.0
51.27616,12.58597,150.0
51.3775,12.7525,22.0
51.374011,12.740978,22.0
51.39884,12.872051,22.0
51.432077,12.683765,22.0
51.397075,12.821552,22.0
51.385941,12.731149,11.0
51.385291,12.739025,22.0
51.3852103845022,12.7392429830044,22.0
51.326256,12.610825,22.0
51.330714,12.609774,22.0
51.335565,12.609167,22.0
51.330314,12.582545,22.0
51.362667,12.621073,11.0
51.360638,12.629317,22.0
51.357834,12.710569,22.0
51.360825,12.694105,22.0
51.352476,13.226564,50.0
51.301997,13.262261,22.0
51.309565,13.290332,22.0
51.299977,13.265762,22.0
51.307994,13.294401,22.0
51.297165,13.296425,22.0
51.306529,13.303368,22.0
51.306527,13.303379,22.0
51.30572,13.29722,22.0
51.30796,13.29239,100.0
51.305599,13.305185,22.0
51.302622,13.312147,22.0
51.297904,13.309104,22.0
51.293906,13.2946,22.0
51.301539,13.309768,150.0
51.320246,13.262848,22.0
51.312527,13.28105,22.0
51.312492,13.281034,22.0
51.316813,13.257384,22.0
51.338792,13.341624,22.0
51.196952,13.309314,22.0
51.0529752,13.3449413,11.0
51.082719,13.274013,320.0
51.056664,13.297809,22.0
51.1602097,12.9261895,22.0
51.127811,13.096743,22.0
51.118133,13.1475,150.0
51.121511,13.133973,22.0
51.128479,13.122743,22.0
51.1235659,13.1153299,22.0
51.12218,13.106096,22.0
51.11766,13.09764,150.0
51.1533795037328,13.1197702893124,300.0
51.118733,13.145908,22.0
51.121111,13.115156,22.0
51.09103,13.23736,50.0
51.0822796,12.9929065,22.0
51.073515,13.024542,22.0
51.065139,13.184188,22.0
51.09839,12.97011,22.0
50.917691,12.81211,11.0
50.920916,12.80321,22.0
50.918432,12.81467,60.0
50.877771,12.805444,11.0
50.8860258,12.792759,22.0
50.906951,12.978084,150.0
50.893378,12.946093,150.0
50.892978,12.938842,50.0
51.045397,12.794055,22.0
51.04815,12.804983,150.0
50.9219,12.71593,150.0
50.93336,12.706384,22.0
50.850444,13.0770457,22.0
50.860603,13.166988,22.0
50.8182453,13.0997358,22.0
50.812268,13.100824,22.0
50.802954787659,13.098610639572,22.0
50.8126223,12.862283,11.0
50.883373,13.008489,22.0
50.91536,13.35887,150.0
50.8985481262207,13.3292484283447,22.0
50.925379,13.328881,22.0
50.916412,13.347121,50.0
50.908212,13.363178,50.0
50.92914,13.34808,7.0
50.913554,13.368289,22.0
50.904067,13.3174,150.0
50.8959584170646,13.3322254413677,160.0
50.91507,13.358154,22.0
50.901552,13.338065,22.0
50.921389,13.343667,11.0
50.916255,13.354796,11.0
50.9872971392574,13.2747594275195,130.0
50.9876888740169,13.2748774460278,130.0
50.879085,13.324931,11.0
50.854352,13.320946,22.0
50.423281,13.253283,22.0
50.98656,12.980633,22.0
51.048768,13.018755,22.0
50.994903,12.965836,50.0
50.974354,12.981191,22.0
50.9664611816406,13.0155696868896,11.0
50.9736,13.12271,22.0
50.9674,13.1198,22.0
50.97031,13.11729,100.0
50.93041,13.06408,22.0
50.91211,13.032813,22.0
50.9112642,13.0427731,22.0
50.918172,13.037873,22.0
50.902584,13.034006,22.0
51.38891,12.253321,22.0
51.370116,12.509219,11.0
51.37566,12.49355,11.0
51.372146,12.476382,50.0
51.371241213461,12.476863861084,300.0
51.371314888208,12.476799488068,300.0
51.371348376691,12.476767301559,300.0
51.371385213993,12.476729750633,300.0
51.371445493151,12.476692199707,300.0
51.371931,12.47494,22.0
51.3717398229055,12.4764722585678,300.0
51.388356,12.246965,11.0
51.38657275,12.25243587,22.0
51.39956,12.19167,50.0
51.401625,12.181591,300.0
51.40156,12.181634,300.0
51.401527,12.181643,300.0
51.422048,12.221704,22.0
51.421952,12.221665,22.0
51.42337,12.236854,22.0
51.423394,12.236719,22.0
51.3991678,12.1912274,300.0
51.400556,12.210556,100.0
51.396039,12.220019,22.0
51.394185,12.220331,22.0
51.395572,12.223528,22.0
51.429562,12.319963,22.0
51.53996,12.31485,11.0
51.5428962707519,12.3115577697753,11.0
51.4718,12.207972,22.0
51.5106188016444,12.3382258415222,240.0
51.532198,12.358065,22.0
51.297307,13.107235,22.0
51.28778,13.0639,8.0
51.23616,13.03912,150.0
51.237122,13.071559,22.0
51.468386,12.664553,22.0
51.4632509010042,12.6482587931821,50.0
51.45713,12.61578,11.0
51.46567,12.648992,22.0
51.600134,12.577184,22.0
51.589606,12.604307,22.0
51.55885,12.99061,22.0
51.557222,12.96529,150.0
51.561847,12.97115,160.0
51.558198,13.004177,22.0
51.568386,12.97536,22.0
51.557302,12.9661,22.0
50.6521121,11.9776228,11.0
50.579303,11.994172,22.0
50.60808,12.16925,22.0
50.508963,12.399298,22.0
50.513655,12.400975,22.0
50.521086,12.379935,3.0
50.512418,12.392696,22.0
50.493941,12.3956,22.0
50.52169,12.380576,22.0
50.4750642,12.3697167,22.0
50.468405,12.355195,22.0
50.5394047132537,12.4007748916008,22.0
50.54117,12.394837,150.0
50.5310053,12.4032027,22.0
50.544575,12.386202,22.0
50.549055,12.286318,50.0
50.538044,12.30868,22.0
50.475922,12.296357,22.0
50.3585341,12.4684525,22.0
50.462262,12.491818,22.0
50.633325,12.315819,22.0
50.638618,12.324074,22.0
50.623738,12.299592,22.0
50.624456,12.279278,22.0
50.633365,12.328914,22.0
50.6151057,12.2854178,22.0
50.614871,12.310966,22.0
50.616416,12.307566,22.0
50.61883,12.30133,150.0
50.63975,12.32899,150.0
50.61938,12.285798,22.0
50.621078,12.303631,22.0
50.621111,12.298889,22.0
50.620556,12.302222,22.0
50.6226,12.30393,150.0
50.619489,12.285587,160.0
50.636652,12.322875,22.0
50.569312,12.365187,22.0
50.615053,12.248594,22.0
50.617954,12.267314,22.0
50.6208,12.263404,22.0
50.49750709336,12.124158740044,22.0
50.494705,12.1366,22.0
50.496472,12.137355,22.0
50.496465,12.139869,22.0
50.49,12.15574,22.0
50.507338329364,12.1313298545995,22.0
50.53703653,12.0989999,22.0
50.52079,12.114587,11.0
50.515587,12.128161,22.0
50.489273,12.130921,22.0
50.492029,12.144375,22.0
50.49171,12.08911,50.0
50.466745,12.184971,50.0
50.497509,12.170172,250.0
50.438731,12.089974,22.0
50.538833,12.140764,22.0
50.4237482,12.17208516,22.0
50.436184,12.120036,11.0
50.4321,12.16631,22.0
50.41197,12.17346,22.0
50.414372,12.167824,22.0
50.423491,12.184521,22.0
50.433618,12.129586,50.0
50.31587,12.25813,150.0
50.3208098,12.2533614,22.0
50.2847486196215,12.2399045999886,22.0
50.2847563319825,12.2399079527497,22.0
50.708891,12.502916,50.0
50.7089,12.50267,22.0
50.72362536,12.49456859,22.0
50.721965,12.500755,22.0
50.72312,12.48739,22.0
50.71475,12.49561111,22.0
50.7074343,12.49941051,45.0
50.72206,12.50081,22.0
50.725436,12.489505,22.0
50.725469,12.489606,22.0
50.697587,12.487209,22.0
50.703246,12.485906,22.0
50.717981,12.481021,22.0
50.717965,12.480915,22.0
50.704312,12.446988,22.0
50.71454,12.49923,150.0
50.716845,12.486804,22.0
50.716809,12.486804,22.0
50.718932,12.49008,22.0
50.705226991573,12.446013092995,22.0
50.705322117026,12.444655895233,22.0
50.7062631800655,12.5009340047836,150.0
50.707276,12.495725,22.0
50.70486,12.496397,22.0
50.705612,12.498011,22.0
50.708602,12.495861,22.0
50.7059586726701,12.4923196930744,11.0
50.705998,12.492355,11.0
50.737925,12.491723,150.0
50.75309,12.48164,150.0
50.67594,12.49043,22.0
50.729508,12.487221,22.0
50.74267,12.48865,300.0
50.79366,12.483382,11.0
50.793658,12.483318,11.0
50.793663,12.483234,11.0
50.793662,12.483164,11.0
50.791599,12.483498,22.0
50.791685,12.483484,22.0
50.791774,12.483461,22.0
50.791864,12.483492,22.0
50.791955,12.483485,22.0
50.792049,12.483483,22.0
50.79366,12.48302,22.0
50.793658,12.48281,22.0
50.793654,12.482667,22.0
50.793611,12.482699,22.0
50.793586,12.482842,22.0
50.793593,12.482979,22.0
50.793593,12.483123,22.0
50.793593,12.483262,22.0
50.786077,12.48853,11.0
50.78608,12.488601,11.0
50.786079,12.488674,11.0
50.786083,12.488741,11.0
50.786082,12.488816,11.0
50.786277,12.489619,22.0
50.786273,12.489759,22.0
50.786283,12.489938,22.0
50.786277,12.490116,22.0
50.786281,12.490152,22.0
50.786572,12.491027,22.0
50.786571,12.491098,22.0
50.786575,12.49117,22.0
50.786572,12.491238,22.0
50.786572,12.49129,22.0
50.744905,12.478639,22.0
50.744861,12.478672,22.0
50.744818,12.478696,22.0
50.79247,12.483457,22.0
50.786572,12.491555,22.0
50.786571,12.491485,22.0
50.786569,12.491416,22.0
50.786569,12.491344,22.0
50.79238,12.483467,22.0
50.79229,12.483454,22.0
50.792199,12.483472,22.0
50.791506,12.483498,22.0
50.791419,12.483495,22.0
50.791328,12.483496,22.0
50.791237,12.483501,22.0
50.791149,12.483504,22.0
50.792112,12.483474,22.0
50.787924,12.492254,22.0
50.787887,12.49226,22.0
50.787845,12.492264,22.0
50.78775,12.492271,22.0
50.787713,12.492276,22.0
50.787681,12.49228,22.0
50.793642,12.482612,150.0
50.786573,12.491627,22.0
50.786575,12.491766,22.0
50.786574,12.491697,22.0
50.75152,12.48351,24.0
50.75108,12.48389,22.0
50.72461,12.433281,22.0
50.724647,12.433238,22.0
50.724678,12.433199,22.0
50.721237,12.47205,22.0
50.721171,12.472239,22.0
50.720553,12.463406,22.0
50.731008,12.446683,22.0
50.696818,12.461896,22.0
50.692035,12.460621,22.0
50.694826,12.466162,22.0
50.694854,12.466102,22.0
50.692121,12.473879,22.0
50.717254,12.502278,22.0
50.732305,12.523832,22.0
50.732357,12.523691,22.0
50.736685,12.525121,22.0
50.719473,12.523077,50.0
50.6229139,12.5232889,22.0
50.619623,12.507303,22.0
50.6232815,12.5237271,3.0
50.6230994,12.5240268,3.0
50.6228676,12.5243919,3.0
50.62276,12.53115,60.0
50.687694,12.51579,22.0
50.681519,12.592092,50.0
50.6807186297294,12.5911506693502,300.0
50.669508,12.602074,22.0
50.66948,12.6021,22.0
50.821075,12.542552,22.0
50.826807,12.520004,22.0
50.822842,12.555966,22.0
50.820212,12.54342,22.0
50.818576,12.536936,22.0
50.827876,12.547434,22.0
50.810417,12.0,22.0
50.818627,12.556154,22.0
50.79022,12.555156,22.0
50.82714,12.5199,76.0
50.840473,12.542328,175.0
50.13031,12.533651,22.0
50.813031,12.533651,16.0
50.848111,12.542942,22.0
50.841568,12.444859,300.0
50.84349,12.44464,43.0
50.849908,12.468684,11.0
50.833946,12.449176,22.0
50.84,12.45,50.0
50.841763858645,12.444806098938,75.0
50.875669,12.603717,22.0
50.73255,12.38603,22.0
50.73607,12.37346,150.0
50.8142,12.3904,22.0
50.81518,12.329202,22.0
50.851581,12.771454,6.0
50.845982,12.784341,22.0
50.851665,12.772206,11.0
50.847091,12.786525,22.0
50.846971,12.788106,50.0
50.85487,12.7782,43.0
50.859021,12.762689,22.0
50.859832,12.767306,22.0
50.852589,12.751342,22.0
50.8522201519424,12.7594876885086,22.0
50.855556,12.756111,150.0
50.798962,12.707691,22.0
50.75625,12.634273,22.0
50.789401,12.693997,50.0
50.789732,12.69477,50.0
50.789743,12.694698,50.0
50.789717,12.694632,50.0
50.780519,12.695516,22.0
50.79305,12.618218,22.0
51.82129,12.30109,75.0
51.81761,12.242588,22.0
51.83383,12.257542,22.0
51.834882,12.255971,22.0
51.8348766,12.2559814,22.0
51.851419,12.240757,22.0
51.850473,12.240026,22.0
51.83382,12.24594,22.0
51.834865,12.247141,22.0
51.83462,12.24001,22.0
51.839219,12.23528,22.0
51.841485,12.240192,22.0
51.840048,12.243258,22.0
51.841521,12.240222,150.0
51.855768,12.21683,22.0
51.83947,12.22879,22.0
51.840059,12.226984,22.0
51.817284,12.218428,50.0
51.817824,12.179642,22.0
51.818422,12.179631,22.0
51.802712,12.236797,22.0
51.874903,12.147477,22.0
51.48047,11.96446,22.0
51.48111,11.9755,22.0
51.48242,11.97272,22.0
51.48325,11.9668,22.0
51.48736,11.96682,22.0
51.47897,11.96796,22.0
51.46389,11.97896,22.0
51.466242,11.97989,22.0
51.471545,11.973477,22.0
51.476141,11.958118,22.0
51.463859,11.983243,22.0
52.48022,11.956489,75.0
51.48527,11.9954,22.0
51.48202,11.982643,50.0
51.481973,11.982401,50.0
51.48867,11.98419,22.0
51.470073,11.993421,11.0
51.49615,11.98559,22.0
51.495797,12.010145,50.0
51.47899,12.03491,22.0
51.5019708933535,12.0334196090698,150.0
51.473173,12.031336,22.0
51.497411,11.98195,300.0
51.522616349252,11.953462958336,150.0
51.30494,11.54569,50.0
51.50793,11.92701,22.0
51.49438,11.93749,22.0
51.50251,11.87554,22.0
51.505689,11.883868,22.0
51.494621,11.939079,22.0
51.48168,11.91592,22.0
51.48771,11.90736,22.0
51.471557,11.904981,300.0
51.4618125,12.0015661,22.0
51.452283,11.982898,22.0
51.45661,11.98435,22.0
51.456769,11.992651,22.0
51.45559,11.98524,22.0
51.437687,11.98433,22.0
52.130663,11.638394,22.0
52.107062,11.640999,22.0
52.136656,11.636634,22.0
52.136308,11.644672,22.0
52.126331,11.632775,22.0
52.122951,11.633043,22.0
52.1331,11.63845,22.0
52.131358,11.635039,22.0
52.123776,11.632193,11.0
52.129217,11.632381,22.0
52.12926,11.632397,22.0
52.1472179305884,11.6548428164112,33.0
52.14017,11.616655,22.0
52.123639,11.610972,22.0
52.13402,11.619085,22.0
52.1311185641183,11.6207579699931,50.0
52.1318785055968,11.6196055521735,22.0
52.1314184726088,11.6199828115879,22.0
52.141455,11.624552,22.0
52.109507,11.599164,22.0
52.11238,11.61701,22.0
52.1177631781994,11.6159844925903,22.0
52.117472560828,11.6169476539225,22.0
52.10704,11.59266,50.0
52.109403,11.628876,22.0
52.141624,11.680368,22.0
52.119494,11.630281,22.0
52.128862,11.665352,22.0
52.116729,11.663861,22.0
52.1282058395701,11.6718315669759,33.0
52.064423,11.722043,50.0
52.1320155740764,11.6659950843095,300.0
52.130379,11.684931,22.0
52.081009,11.582148,270.0
52.079659,11.581696,146.0
52.08243,11.60275,300.0
52.079698,11.621833,22.0
52.07908,11.63545,22.0
52.07857,11.62435,11.0
52.100755,11.620632,22.0
52.09819,11.62115,50.0
52.079351,11.635098,22.0
52.154675,11.637026,22.0
52.15427,11.6376,50.0
52.2122782,11.671777,22.0
52.19909168,11.67244792,50.0
52.175453,11.629103,300.0
52.15804,11.66338,11.0
52.21067,11.67085,150.0
52.206138,11.673736,50.0
52.1539700105361,11.6049975797502,22.0
52.1539897591765,11.6049546651685,22.0
52.17681,11.627207,75.0
52.166717,11.608077,50.0
52.168087,11.612351,22.0
52.18082,11.61683,21.0
52.1443336723778,11.5877084849263,11.0
51.749285,11.973412,11.0
51.754394,12.002814,50.0
51.45073,11.58388,22.0
51.764312,11.986108,50.0
51.74935,11.951005,22.0
51.744702,11.952181,22.0
51.7515,11.9747,22.0
51.74923,11.97954,22.0
51.75568,12.00135,50.0
51.738853,11.999483,22.0
51.6563,12.093691,11.0
51.659808,12.004026,22.0
51.8538,12.05559,22.0
51.849836,12.086321,22.0
51.6363,12.1991,150.0
51.62455,12.307835,50.0
51.62747,12.32861,22.0
51.626555,12.311306,22.0
51.622681,12.318249,22.0
51.622086,12.3349,22.0
51.681403,12.27432,22.0
51.662022,12.279107,22.0
51.670962,12.249229,22.0
51.656262,12.267845,22.0
51.6671109982289,12.2594838764644,150.0
51.639723,12.373616,22.0
51.37295,12.23546,22.0
