Latitude,Longitude,Rated_output,Socket_1,P1,Socket_2,P2,Socket_3,P3,Socket_4,P4,Max_socket_power,Max_power
51.330375,13.96385,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.25663,13.888581,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
51.18214,14.42962,30.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.18214,14.42962,30.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.177675,14.455208,3.7,AC Steckdose Typ 2,3,0,0,0,0,0,0,3,3.0
51.18594,14.437878,22.0,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,0,0,0,0,11,11.0
51.188977,14.453409,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
51.180172,14.399088,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
51.1779322247382,14.4239858630416,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.199484,14.331987,93.0,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,0,0,0,0,50,50.0
51.198549,14.328689,93.0,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,0,0,0,0,50,50.0
51.197032,14.659137,30.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.149755,14.565499,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
51.178017,14.323767,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.08447,14.42572,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.077641,14.432227,33.0,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",3,0,0,0,0,22,22.0
51.095379,14.387812,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.048782,14.429309,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.056182,14.431077,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
51.309874,14.329323,75.0,"DC Kupplung Combo, DC CHAdeMO",50,AC Steckdose Typ 2,22,0,0,0,0,50,50.0
51.098979,14.498203,22.0,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",3,0,0,0,0,22,22.0
51.18155,14.414924,175.0,"DC Kupplung Combo, DC CHAdeMO",150,AC Steckdose Typ 2,22,0,0,0,0,150,150.0
51.43808,14.23837,44.0,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,0,0,0,0,22,22.0
51.43887,14.24506,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.43923,14.2623,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.43509,14.2416,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.43967,14.23959,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.4345,14.24451,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.395554,14.326422,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.437349,14.261519,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.43276,14.251967,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.4423,14.26735,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.42835,14.23702,97.0,AC Steckdose Typ 2,22,DC Kupplung Combo,75,0,0,0,0,75,75.0
51.427192772812,14.235896637527,160.0,DC Kupplung Combo,150,DC Kupplung Combo,150,0,0,0,0,150,150.0
51.429894,14.238476,22.0,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,0,0,0,0,11,11.0
51.49355244,14.10775423,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.49369539,14.10736799,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.46084,14.09785,44.0,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,0,0,0,0,22,22.0
51.461591,14.0907,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
51.35295,14.06748,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.35284,14.06657,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.37539,14.06989,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.395536,14.400589,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.373433,14.404732,33.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.6278166,12.8142096,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.586075,12.700782,72.0,DC Kupplung Combo,50,AC Steckdose Typ 2,22,0,0,0,0,50,50.0
50.5961816439375,12.7096098661422,320.0,DC Kupplung Combo,300,DC Kupplung Combo,300,0,0,0,0,300,300.0
50.612592,12.704278,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
50.598717,12.63592,150.0,DC Kupplung Combo,150,DC Kupplung Combo,150,0,0,0,0,150,150.0
50.574052,12.612503,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.574052,12.612503,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.594472,12.641701,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.6022012714077,12.6317581343421,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.6070139291272,12.6328237521806,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.6006326523773,12.6350831224906,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.6045715417212,12.6274015192773,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.6056180309938,12.6360046520622,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.6069673847266,12.6293889479163,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.600769,12.656529,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.614796,12.682043,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
50.514587,12.513113,11.0,AC Kupplung Typ 2,11,0,0,0,0,0,0,11,11.0
50.50655,12.539246,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
50.504979591567,12.596608400345,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.504952296921,12.596629858017,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.492625,12.60803,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.495514,12.595724,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.560438,12.742495,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.56484,12.64536,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.5541048,12.7724054,11.0,"AC Steckdose Typ 2, AC Kupplung Typ 2",11,"AC Steckdose Typ 2, AC Kupplung Typ 2",11,0,0,0,0,11,11.0
50.541567,12.785734,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
50.53959,12.779,100.0,"DC Kupplung Combo, DC CHAdeMO",100,AC Steckdose Typ 2,22,AC Kupplung Typ 2,22,0,0,100,100.0
50.5191445046834,12.7852018540053,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.532519,12.77415,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.5366709382512,12.7870842426498,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.55695,12.784239,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.546445,12.792621,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.560438,12.742495,30.0,AC Steckdose Typ 2,15,AC Steckdose Typ 2,15,0,0,0,0,15,15.0
50.536324,12.782557,22.0,AC Kupplung Typ 2,22,AC Kupplung Typ 2,22,0,0,0,0,22,22.0
50.5230792901606,12.7790843706326,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.528919,12.845155,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
50.5337728181197,12.8765004025957,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
50.455784,12.744742,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.780843,12.888772,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
50.732595,12.925945,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.72071,12.75549,44.0,AC Steckdose Typ 2,22,"AC Kupplung Typ 2, DC CHAdeMO",43,DC Kupplung Combo,43,0,0,43,43.0
50.723024,12.783124,66.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,22,22.0
50.707568,12.759318,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.712837,12.762789,93.0,"DC Kupplung Combo, DC CHAdeMO",50,AC Kupplung Typ 2,43,0,0,0,0,50,50.0
50.722151,12.784234,72.0,"DC Kupplung Combo, DC CHAdeMO",50,AC Steckdose Typ 2,22,0,0,0,0,50,50.0
50.7136,12.7679,42.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.711635,12.761841,3.7,AC Steckdose Typ 2,3,0,0,0,0,0,0,3,3.0
50.72487,12.7787,300.0,"DC Kupplung Combo, DC CHAdeMO",300,DC Kupplung Combo,300,0,0,0,0,300,300.0
50.72487,12.7787,300.0,"DC Kupplung Combo, DC CHAdeMO",300,DC Kupplung Combo,300,0,0,0,0,300,300.0
50.728484,12.783813,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.70637,12.75784,75.0,"AC Steckdose Typ 2, AC Kupplung Typ 2",11,"AC Kupplung Typ 2, DC Kupplung Combo",60,"AC Kupplung Typ 2, DC Kupplung Combo",60,0,0,60,60.0
50.699648,12.766417,175.0,"DC Kupplung Combo, DC CHAdeMO",175,0,0,0,0,0,0,175,175.0
50.699648,12.766417,175.0,"DC Kupplung Combo, DC CHAdeMO",175,0,0,0,0,0,0,175,175.0
50.699648,12.766417,175.0,"DC Kupplung Combo, DC CHAdeMO",175,0,0,0,0,0,0,175,175.0
50.699648,12.766417,175.0,"DC Kupplung Combo, DC CHAdeMO",175,0,0,0,0,0,0,175,175.0
50.712492,12.761482,184.0,DC Kupplung Combo,184,0,0,0,0,0,0,184,184.0
50.712492,12.761482,184.0,DC Kupplung Combo,184,0,0,0,0,0,0,184,184.0
50.711652,12.760258,22.0,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
50.711641,12.760253,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
50.706325,12.785224,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
50.7271483,12.7350445,22.0,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,0,0,0,0,0,0,22,22.0
50.7027972050175,12.7149389534204,22.0,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,0,0,0,0,22,22.0
50.72666,12.70569,22.0,AC Kupplung Typ 2,11,AC Kupplung Typ 2,11,0,0,0,0,11,11.0
50.7208,12.6989,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.723299,12.718752,39.65,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
50.699997,12.848427,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
50.699997,12.848427,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
50.702457,12.851544,22.0,"AC Steckdose Typ 2, AC Schuko",22,0,0,0,0,0,0,22,22.0
50.7622478510196,12.7374766613248,11.0,AC Kupplung Typ 2,11,0,0,0,0,0,0,11,11.0
50.735835,12.748605,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.71364,12.75634,22.0,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,0,0,0,0,11,11.0
50.71364,12.75634,22.0,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,0,0,0,0,11,11.0
50.71364,12.75634,22.0,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,0,0,0,0,11,11.0
50.747848,13.069798,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.747817,13.07278,44.0,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,0,0,0,0,22,22.0
50.756082,13.073106,44.0,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,0,0,0,0,22,22.0
50.754724,13.068593,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.756832,13.069817,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.758423,13.053257,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
50.713526,12.987662,77.0,DC Kupplung Combo,50,AC Steckdose Typ 2,22,0,0,0,0,50,50.0
50.716821,12.980348,77.0,DC Kupplung Combo,50,AC Steckdose Typ 2,22,0,0,0,0,50,50.0
50.710639,12.974625,77.0,DC Kupplung Combo,50,AC Steckdose Typ 2,22,0,0,0,0,50,50.0
50.713253,12.980636,22.0,AC Steckdose Typ 2,22,0,0,0,0,0,0,22,22.0
50.704525,12.93806,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
50.645833,12.970277,22.0,AC Steckdose Typ 2,22,0,0,0,0,0,0,22,22.0
50.64478,12.967971,44.0,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,0,0,0,0,22,22.0
50.657948,13.065595,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.653848,13.04908,22.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
50.6737736447193,13.0189455797458,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
50.702934,13.056297,22.0,AC Steckdose Typ 2,22,0,0,0,0,0,0,22,22.0
50.703016,13.056185,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
50.674789,13.013633,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
50.674789,13.013633,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
50.742315,13.005666,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.564065,13.010748,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
50.564376,13.010727,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
50.564376,13.010727,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
50.579947,13.002455,22.0,AC Steckdose Typ 2,22,0,0,0,0,0,0,22,22.0
50.58601,13.014485,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.579405,12.982081,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.598816,12.995631,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.592644,13.012971,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.598644,13.019199,44.0,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,0,0,0,0,22,22.0
50.58437,13.00661,150.0,"DC Kupplung Combo, DC CHAdeMO",150,AC Steckdose Typ 2,22,AC Kupplung Typ 2,22,0,0,150,150.0
50.5918500248021,13.011057972908,100.0,DC Kupplung Combo,90,DC Kupplung Combo,90,0,0,0,0,90,90.0
50.596923,13.020322,39.65,AC Steckdose Typ 2,11,DC Kupplung Combo,22,0,0,0,0,22,22.0
50.479984,12.973743,44.0,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,0,0,0,0,22,22.0
50.605459,12.948165,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.511681,12.939988,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
50.508223,13.098026,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.556968,13.149529,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.514076,13.089592,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.514422,13.10362,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.436466,12.970431,11.0,AC Kupplung Typ 2,11,AC Kupplung Typ 2,11,0,0,0,0,11,11.0
50.41929,12.96897,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.4246584,12.9702055,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.4194498,12.9634781,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.55938,12.951579,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.61152,12.949927,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.55514,12.94905,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
50.619953,13.045588,22.0,AC Steckdose Typ 2,22,0,0,0,0,0,0,22,22.0
50.619041,12.982446,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.620461,13.044742,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.620461,13.044742,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.598555,13.298494,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
50.652707,13.1592,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.64071,13.23562,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
50.65984,13.151741,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
50.65234,13.16113,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.71089,13.17538,88.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,22,22.0
50.6492,13.3677,33.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.660119,13.335514,30.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.652167,13.352197,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
50.648439,13.448245,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.764998,13.14947,22.0,AC Kupplung Typ 2,22,0,0,0,0,0,0,22,22.0
51.105667,14.678028,30.0,AC Steckdose Typ 2,15,AC Steckdose Typ 2,15,0,0,0,0,15,15.0
51.09558,14.664043,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.107259,14.655267,22.0,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,0,0,0,0,11,11.0
51.09557,14.66402,50.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.085292,14.671732,150.0,"DC Kupplung Combo, DC CHAdeMO",150,AC Steckdose Typ 2,22,AC Kupplung Typ 2,22,0,0,150,150.0
51.0278,14.6758,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.0278,14.6758,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.0754478435738,14.680195568814,22.0,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,0,0,0,0,11,11.0
50.97727,14.62144,150.0,DC Kupplung Combo,150,DC Kupplung Combo,100,AC Steckdose Typ 2,22,0,0,150,150.0
50.972571,14.597848,13.2,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
51.01012,14.59427,11.0,AC Steckdose Typ 2,11,0,0,0,0,0,0,11,11.0
50.99002,14.60724,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.000994,14.616807,175.0,"DC Kupplung Combo, DC CHAdeMO",150,AC Steckdose Typ 2,22,0,0,0,0,150,150.0
51.0096539304127,14.5828914635143,30.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.992547,14.647698,30.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.037525,14.530535,43.6,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",3,0,0,0,0,22,22.0
51.013116,14.747694,30.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.047887,14.824186,30.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.93634,14.80389,22.0,"AC Kupplung Typ 2, AC Schuko",22,0,0,0,0,0,0,22,22.0
50.8948833,14.8049333333333,75.0,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,0,0,0,0,22,22.0
50.893112,14.806682,43.0,AC Steckdose Typ 2,22,DC Kupplung Combo,21,0,0,0,0,22,22.0
50.909387,14.812191,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.8878,14.809159,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.9084,14.8066,100.0,"DC Kupplung Combo, DC CHAdeMO",100,0,0,0,0,0,0,100,100.0
50.8974,14.795836,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
50.898826,14.793728,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.880807,14.670901,30.0,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,0,0,0,0,11,11.0
50.887441,14.658652,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,0,0,0,0,22,22.0
50.934667,14.610436,30.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.8712459692201,14.765316832538,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.894146,14.77144,22.0,AC Kupplung Typ 2,22,AC Kupplung Typ 2,11,0,0,0,0,22,22.0
50.950246,14.73194,30.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.85053,14.69167,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.841854,14.744339,33.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
50.896789,14.659469,30.0,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",3,0,0,0,0,22,22.0
51.155083,14.968374,150.0,DC Kupplung Combo,150,DC Kupplung Combo,150,0,0,0,0,150,150.0
51.155083,14.968374,300.0,DC Kupplung Combo,300,DC Kupplung Combo,300,0,0,0,0,300,300.0
51.1578915,14.9897173,70.0,"DC Kupplung Combo, DC CHAdeMO",50,AC Steckdose Typ 2,22,0,0,0,0,50,50.0
51.1549166,14.9844597,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.150015,14.985427,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.141328,14.976558,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.140395,14.98863,44.0,AC Kupplung Typ 2,22,AC Kupplung Typ 2,22,0,0,0,0,22,22.0
51.162859,14.969379,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.153953,14.989614,70.0,"DC Kupplung Combo, DC CHAdeMO",50,AC Steckdose Typ 2,22,0,0,0,0,50,50.0
51.149293,14.997433,70.0,"DC Kupplung Combo, DC CHAdeMO",50,AC Steckdose Typ 2,22,0,0,0,0,50,50.0
51.1478361357589,14.950614773732,85.0,"AC Steckdose Typ 2, AC Kupplung Typ 2",21,"AC Kupplung Typ 2, DC Kupplung Combo",24,"AC Kupplung Typ 2, DC CHAdeMO",40,0,0,40,40.0
51.122242,14.979635,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.1473189,14.950268,44.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.17017,14.969694,93.0,"DC Kupplung Combo, DC CHAdeMO",50,AC Kupplung Typ 2,43,0,0,0,0,50,50.0
51.183616,14.962611,175.0,"DC Kupplung Combo, DC CHAdeMO",150,"AC Steckdose Typ 2, DC CHAdeMO",22,0,0,0,0,150,150.0
51.19086,14.95805,300.0,DC Kupplung Combo,300,DC Kupplung Combo,300,0,0,0,0,300,300.0
51.19086,14.95805,150.0,DC Kupplung Combo,150,DC Kupplung Combo,150,0,0,0,0,150,150.0
51.19086,14.95805,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.19086,14.95805,22.0,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,0,0,0,0,22,22.0
51.147531,14.979375,175.0,"DC Kupplung Combo, DC CHAdeMO",150,AC Steckdose Typ 2,22,0,0,0,0,150,150.0
